"STUDID","After School Programming"
15546,0
15547,0
15548,0
15549,1
15550,0
15551,0
15552,1
15553,0
15554,1
15555,0
15556,0
15557,0
15558,1
15559,1
15560,0
15561,1
15562,1
15563,0
15564,0
15565,-1
15566,0
15567,1
15568,1
15569,0
15570,1
15571,-1
15572,0
15573,0
15574,0
15575,0
15576,1
15577,0
15578,1
15579,0
15580,0
15581,0
15582,0
15583,0
15584,0
15585,0
15586,0
15587,0
15588,0
15589,1
15590,0
15591,0
15592,0
15593,0
15594,0
15595,0
15596,1
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,1
15604,0
15605,0
15606,0
15607,1
15608,1
15609,0
15610,0
15611,0
15612,0
15613,0
15614,0
15615,0
15616,0
15617,0
15618,0
15619,0
15620,0
15621,0
15622,0
15623,0
15624,0
15625,0
15626,0
15627,0
15628,0
15629,1
15630,1
15631,0
15632,1
15633,1
15634,0
15635,0
15636,0
15637,0
15638,-1
15639,0
15640,1
15641,0
15642,0
15643,0
15644,0
15645,0
15646,0
15647,1
15648,0
15649,0
15650,0
15651,1
15652,0
15653,0
15654,0
15655,0
15656,0
15657,0
15658,0
15659,0
15660,0
15661,0
15662,0
15663,0
15664,1
15665,0
15666,0
15667,0
15668,1
15669,1
15670,1
15671,1
15672,0
15673,0
15674,1
15675,1
15676,0
15677,0
15678,-1
15679,0
15680,0
15681,0
15682,0
15683,0
15684,-1
15685,0
15686,0
15687,1
15688,-1
15689,0
15690,-1
15691,0
15692,1
15693,1
15694,0
15695,0
15696,0
15697,0
15698,0
15699,1
15700,0
15701,0
15702,0
15703,0
15704,0
15705,1
15706,0
15707,0
15708,0
15709,0
15710,0
15711,0
15712,0
15713,0
15714,0
15715,0
15716,0
15717,0
15718,1
15719,-1
15720,1
15721,0
15722,0
15723,0
15724,0
15725,1
15726,1
15727,0
15728,0
15729,-1
15730,0
15731,0
15732,0
15733,0
15734,0
15735,0
15736,0
15737,0
15738,1
15739,1
15740,0
15741,-1
15742,0
15743,0
15744,1
15745,1
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,0
15754,0
15755,0
15756,0
15757,0
15758,0
15759,0
15760,1
15761,0
15762,0
15763,0
15764,0
15765,0
15766,0
15767,-1
15768,0
15769,0
15770,0
15771,0
15772,0
15773,0
15774,1
15775,0
15776,0
15777,0
15778,1
15779,0
15780,0
15781,-1
15782,0
15783,0
15784,0
15785,-1
15786,0
15787,1
15788,0
15789,1
15790,1
15791,1
15792,0
15793,0
15794,1
15795,1
15796,1
15797,0
15798,0
15799,1
15800,0
15801,1
15802,0
15803,0
15804,0
15805,0
15806,1
15807,-1
15808,0
15809,0
15810,0
15811,0
15812,0
15813,0
15814,0
15815,0
15816,0
15817,0
15818,0
15819,0
15820,0
15821,0
15822,0
15823,1
15824,0
15825,0
15826,0
15827,0
15828,1
15829,0
15830,1
15831,0
15832,0
15833,0
15834,0
15835,-1
15836,1
15837,0
15838,0
15839,1
15840,0
15841,0
15842,0
15843,0
15844,0
15845,0
15846,-1
15847,1
15848,0
15849,1
15850,0
15851,0
15852,0
15853,1
15854,1
15855,1
15856,1
15857,1
15858,0
15859,0
15860,0
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,0
15868,0
15869,0
15870,1
15871,0
15872,0
15873,1
15874,0
15875,0
15876,-1
15877,0
15878,0
15879,0
15880,0
15881,0
15882,0
15883,1
15884,1
15885,0
15886,0
15887,0
15888,0
15889,1
15890,0
15891,0
15892,0
15893,0
15894,0
15895,0
15896,0
15897,0
15898,1
15899,0
15900,1
15901,0
15902,1
15903,0
15904,0
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15911,0
15912,0
15913,1
15914,0
15915,0
15916,0
15917,0
15918,0
15919,0
15920,1
15921,0
15922,0
15923,0
15924,0
15925,1
15926,0
15927,0
15928,0
15929,1
15930,1
15931,0
15932,-1
15933,0
15934,0
15935,0
15936,0
15937,1
15938,0
15939,0
15940,0
15941,1
15942,0
15943,0
15944,0
15945,0
15946,0
15947,1
15948,0
15949,-1
15950,1
15951,0
15952,0
15953,0
15954,0
15955,-1
15956,1
15957,0
15958,-1
15959,0
15960,1
15961,0
15962,1
15963,0
15964,0
15965,0
15966,1
15967,0
15968,0
15969,0
15970,0
15971,0
15972,0
15973,0
15974,0
15975,0
15976,0
15977,0
15978,0
15979,0
15980,1
15981,0
15982,0
15983,0
15984,0
15985,0
15986,0
15987,0
15988,1
15989,-1
15990,1
15991,0
15992,1
15993,0
15994,0
15995,0
15996,1
15997,0
15998,0
15999,0
16000,0
16001,0
16002,0
16003,0
16004,1
16005,0
16006,0
16007,0
16008,0
16009,0
16010,0
16011,0
16012,0
16013,1
16014,0
16015,0
16016,0
16017,0
16018,0
16019,1
16020,0
16021,1
16022,0
16023,0
16024,0
16025,0
16026,0
16027,0
16028,1
16029,0
16030,0
16031,1
16032,0
16033,0
16034,0
16035,1
16036,0
16037,0
16038,1
16039,0
16040,0
16041,0
16042,1
16043,1
16044,0
16045,0
16046,0
16047,-1
16048,1
16049,0
16050,0
16051,0
16052,0
16053,1
16054,1
16055,0
16056,0
16057,0
16058,1
16059,1
16060,0
16061,1
16062,0
16063,0
16064,0
16065,-1
16066,0
16067,0
16068,0
16069,1
16070,1
16071,1
16072,0
16073,1
16074,0
16075,-1
16076,1
16077,0
16078,1
16079,1
16080,0
16081,0
16082,0
16083,0
16084,0
16085,0
16086,0
16087,0
16088,0
16089,0
16090,0
16091,0
16092,0
16093,0
16094,0
16095,0
16096,0
16097,0
16098,0
16099,0
16100,-1
16101,0
16102,0
16103,1
16104,0
16105,0
16106,0
16107,0
16108,0
16109,0
16110,0
16111,0
16112,0
16113,0
16114,1
16115,0
16116,0
16117,0
16118,0
16119,0
16120,0
16121,0
16122,-1
16123,0
16124,0
16125,0
16126,0
16127,0
16128,0
16129,0
16130,0
16131,0
16132,0
16133,0
16134,0
16135,-1
16136,0
16137,0
16138,0
16139,0
16140,0
16141,1
16142,1
16143,0
16144,0
16145,0
16146,0
16147,0
16148,1
16149,0
16150,1
16151,0
16152,0
16153,0
16154,0
16155,0
16156,0
16157,1
16158,1
16159,0
16160,1
16161,0
16162,0
16163,0
16164,0
16165,1
16166,0
16167,0
16168,0
16169,0
16170,1
16171,0
16172,0
16173,1
16174,0
16175,0
16176,0
16177,0
16178,0
16179,0
16180,1
16181,0
16182,1
16183,0
16184,-1
16185,0
16186,0
16187,0
16188,0
16189,0
16190,0
16191,-1
16192,0
16193,0
16194,1
16195,0
16196,0
16197,0
16198,0
16199,0
16200,0
16201,1
16202,0
16203,0
16204,0
16205,0
16206,1
16207,0
16208,0
16209,0
16210,1
16211,0
16212,1
16213,0
16214,0
16215,-1
16216,-1
16217,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,1
16224,0
16225,0
16226,0
16227,1
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16240,1
16241,0
16242,0
16243,0
16244,0
16245,0
16246,0
16247,0
16248,0
16249,0
16250,1
16251,0
16252,0
16253,-1
16254,1
16255,0
16256,-1
16257,0
16258,0
16259,0
16260,0
16261,0
16262,1
16263,0
16264,0
16265,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,0
16272,1
16273,1
16274,0
16275,0
16276,0
16277,0
16278,0
16279,1
16280,1
16281,0
16282,0
16283,0
16284,0
16285,1
16286,0
16287,1
16288,0
16289,1
16290,1
16291,1
16292,-1
16293,0
16294,0
16295,-1
16296,0
16297,0
16298,0
16299,0
16300,0
16301,0
16302,0
16303,0
16304,0
16305,0
16306,0
16307,0
16308,-1
16309,0
16310,0
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,0
16318,0
16319,0
16320,1
16321,0
16322,0
16323,0
16324,0
16325,1
16326,0
16327,0
16328,0
16329,1
16330,0
16331,1
16332,0
16333,0
16334,0
16335,0
16336,1
16337,0
16338,0
16339,0
16340,1
16341,1
16342,0
16343,0
16344,0
16345,0
16346,0
16347,0
16348,-1
16349,0
16350,0
16351,0
16352,0
16353,0
16354,1
16355,1
16356,0
16357,0
16358,0
16359,1
16360,0
16361,1
16362,0
16363,0
16364,1
16365,0
16366,0
16367,1
16368,1
16369,0
16370,0
16371,1
16372,0
16373,0
16374,0
16375,0
16376,0
16377,0
16378,1
16379,1
16380,0
16381,1
16382,0
16383,1
16384,0
16385,0
16386,0
16387,1
16388,0
16389,0
16390,0
16391,0
16392,1
16393,0
16394,1
16395,-1
16396,0
16397,0
16398,0
16399,1
16400,0
16401,0
16402,0
16403,0
16404,0
16405,0
16406,1
16407,1
16408,0
16409,0
16410,0
16411,0
16412,0
16413,1
16414,0
16415,0
16416,0
16417,1
16418,0
16419,0
16420,0
16421,0
16422,0
16423,0
16424,1
16425,-1
16426,1
16427,0
16428,0
16429,-1
16430,0
16431,0
16432,-1
16433,0
16434,0
16435,0
16436,0
16437,0
16438,-1
16439,0
16440,0
16441,-1
16442,0
16443,0
16444,0
16445,0
16446,0
16447,0
16448,0
16449,1
16450,1
16451,0
16452,1
16453,1
16454,0
16455,0
16456,0
16457,0
16458,1
16459,-1
16460,0
16461,0
16462,0
16463,0
16464,0
16465,0
16466,1
16467,0
16468,0
16469,1
16470,0
16471,0
16472,0
16473,0
16474,0
16475,0
16476,0
16477,1
16478,0
16479,0
16480,0
16481,0
16482,0
16483,-1
16484,0
16485,0
16486,0
16487,1
16488,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,0
16498,1
16499,1
16500,0
16501,0
16502,0
16503,0
16504,0
16505,0
16506,0
16507,0
16508,1
16509,1
16510,1
16511,0
16512,0
16513,0
16514,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,0
16521,0
16522,0
16523,0
16524,0
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,0
16533,0
16534,0
16535,-1
16536,0
16537,0
16538,0
16539,0
16540,0
16541,0
16542,0
16543,0
16544,-1
16545,0
16546,0
16547,0
16548,0
16549,0
16550,1
16551,0
16552,0
16553,0
16554,0
16555,0
16556,0
16557,1
16558,1
16559,0
16560,1
16561,1
16562,0
16563,0
16564,0
16565,-1
16566,0
16567,-1
16568,0
16569,0
16570,0
16571,0
16572,0
16573,0
16574,0
16575,1
16576,0
16577,1
16578,0
16579,0
16580,0
16581,0
16582,0
16583,0
16584,-1
16585,0
16586,0
16587,0
16588,0
16589,1
16590,0
16591,0
16592,0
16593,-1
16594,0
16595,0
16596,0
16597,0
16598,0
16599,0
16600,0
16601,1
16602,0
16603,0
16604,0
16605,0
16606,0
16607,0
16608,0
16609,0
16610,0
16611,0
16612,0
16613,0
16614,0
16615,0
16616,0
16617,1
16618,1
16619,0
16620,1
16621,0
16622,0
16623,0
16624,0
16625,0
16626,0
16627,0
16628,0
16629,0
16630,1
16631,0
16632,1
16633,0
16634,0
16635,1
16636,1
16637,0
16638,0
16639,-1
16640,0
16641,0
16642,0
16643,0
16644,0
16645,0
16646,1
16647,0
16648,0
16649,1
16650,0
16651,0
16652,0
16653,1
16654,0
16655,0
16656,0
16657,0
16658,0
16659,0
16660,0
16661,0
16662,0
16663,1
16664,0
16665,0
16666,0
16667,1
16668,0
16669,1
16670,1
16671,0
16672,1
16673,0
16674,0
16675,0
16676,0
16677,1
16678,0
16679,0
16680,0
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,0
16689,0
16690,1
16691,0
16692,0
16693,0
16694,0
16695,0
16696,1
16697,0
16698,-1
16699,0
16700,1
16701,0
16702,0
16703,0
16704,0
16705,1
16706,0
16707,0
16708,0
16709,0
16710,0
16711,1
16712,1
16713,0
16714,0
16715,0
16716,1
16717,0
16718,0
16719,0
16720,0
16721,0
16722,0
16723,0
16724,0
16725,0
16726,0
16727,0
16728,0
16729,0
16730,0
16731,0
16732,0
16733,1
16734,1
16735,0
16736,0
16737,0
16738,0
16739,0
16740,0
16741,0
16742,0
16743,0
16744,0
16745,1
16746,1
16747,1
16748,0
16749,-1
16750,0
16751,0
16752,1
16753,0
16754,0
16755,0
16756,0
16757,1
16758,0
16759,0
16760,0
16761,0
16762,0
16763,1
16764,-1
16765,0
16766,0
16767,1
16768,0
16769,0
16770,0
16771,0
16772,0
16773,0
16774,0
16775,0
16776,0
16777,0
16778,1
16779,1
16780,0
16781,0
16782,0
16783,1
16784,0
16785,0
16786,0
16787,1
16788,0
16789,0
16790,0
16791,1
16792,1
16793,0
16794,0
16795,0
16796,1
16797,0
16798,0
16799,1
16800,0
16801,0
16802,0
16803,0
16804,0
16805,0
16806,0
16807,0
16808,0
16809,0
16810,-1
16811,0
16812,0
16813,0
16814,0
16815,0
16816,1
16817,0
16818,0
16819,0
16820,0
16821,1
16822,0
16823,0
16824,0
16825,0
16826,0
16827,0
16828,0
16829,0
16830,1
16831,0
16832,0
16833,1
16834,0
16835,0
16836,0
16837,0
16838,-1
16839,0
16840,1
16841,0
16842,0
16843,0
16844,0
16845,0
16846,1
16847,0
16848,0
16849,0
16850,-1
16851,0
16852,0
16853,0
16854,1
16855,0
16856,1
16857,1
16858,0
16859,0
16860,0
16861,1
16862,0
16863,0
16864,0
16865,0
16866,0
16867,1
16868,0
16869,0
16870,0
16871,0
16872,0
16873,1
16874,0
16875,0
16876,0
16877,0
16878,0
16879,0
16880,0
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,0
16889,0
16890,0
16891,1
16892,0
16893,0
16894,0
16895,0
16896,0
16897,0
16898,1
16899,0
16900,0
16901,0
16902,0
16903,0
16904,0
16905,0
16906,0
16907,1
16908,0
16909,-1
16910,0
16911,0
16912,1
16913,0
16914,0
16915,0
16916,0
16917,0
16918,0
16919,0
16920,0
16921,0
16922,1
16923,0
16924,0
16925,0
16926,0
16927,0
16928,1
16929,0
16930,0
16931,0
16932,0
16933,0
16934,0
16935,1
16936,-1
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,0
16944,1
16945,1
16946,0
16947,0
16948,1
16949,1
16950,0
16951,0
16952,0
16953,0
16954,0
16955,0
16956,0
16957,1
16958,0
16959,0
16960,0
16961,1
16962,1
16963,0
16964,0
16965,0
16966,0
16967,0
16968,-1
16969,0
16970,0
16971,0
16972,0
16973,0
16974,0
16975,0
16976,0
16977,1
16978,0
16979,0
16980,0
16981,1
16982,0
16983,0
16984,0
16985,0
16986,1
16987,0
16988,-1
16989,0
16990,0
16991,1
16992,0
16993,0
16994,0
16995,0
16996,0
16997,0
16998,0
16999,0
17000,0
17001,0
17002,0
17003,1
17004,1
17005,1
17006,0
17007,0
17008,0
17009,0
17010,0
17011,0
17012,1
17013,1
17014,0
17015,0
17016,0
17017,0
17018,0
17019,1
17020,0
17021,0
17022,0
17023,1
17024,0
17025,0
17026,0
17027,0
17028,0
17029,0
17030,0
17031,0
17032,0
17033,0
17034,0
17035,0
17036,0
17037,0
17038,-1
17039,0
17040,0
17041,1
17042,0
17043,1
17044,1
17045,0
17046,1
17047,-1
17048,-1
17049,0
17050,0
17051,0
17052,0
17053,0
17054,0
17055,0
17056,0
17057,0
17058,0
17059,0
17060,0
17061,0
17062,0
17063,0
17064,0
17065,0
17066,0
17067,0
17068,0
17069,0
17070,0
17071,0
17072,0
17073,0
17074,0
17075,0
17076,0
17077,0
17078,0
17079,0
17080,0
17081,1
17082,0
17083,0
17084,0
17085,0
17086,0
17087,1
17088,0
17089,0
17090,0
17091,-1
17092,0
17093,0
17094,0
17095,0
17096,1
17097,0
17098,1
17099,0
17100,0
17101,1
17102,0
17103,0
17104,0
17105,1
17106,0
17107,1
17108,1
17109,0
17110,0
17111,1
17112,0
17113,0
17114,0
17115,0
17116,1
17117,1
17118,0
17119,0
17120,0
17121,0
17122,-1
17123,-1
17124,1
17125,1
17126,0
17127,0
17128,0
17129,0
17130,0
17131,0
17132,0
17133,1
17134,0
17135,1
17136,0
17137,0
17138,0
17139,0
17140,0
17141,0
17142,0
17143,0
17144,0
17145,0
17146,-1
17147,1
17148,0
17149,0
17150,1
17151,0
17152,1
17153,0
17154,0
17155,0
17156,0
17157,0
17158,0
17159,0
17160,0
17161,0
17162,0
17163,1
17164,0
17165,0
17166,0
17167,0
17168,0
17169,1
17170,0
17171,0
17172,0
17173,1
17174,0
17175,0
17176,0
17177,0
17178,0
17179,1
17180,1
17181,0
17182,0
17183,0
17184,0
17185,1
17186,0
17187,0
17188,0
17189,-1
17190,1
17191,0
17192,0
17193,0
17194,0
17195,1
17196,0
17197,-1
17198,0
17199,0
17200,0
17201,0
17202,0
17203,0
17204,0
17205,0
17206,0
17207,0
17208,0
17209,1
17210,1
17211,0
17212,-1
17213,1
17214,1
17215,0
17216,0
17217,0
17218,0
17219,0
17220,-1
17221,0
17222,1
17223,1
17224,0
17225,-1
17226,1
17227,1
17228,0
17229,0
17230,0
17231,1
17232,0
17233,0
17234,0
17235,1
17236,0
17237,0
17238,1
17239,0
17240,0
17241,0
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17249,1
17250,0
17251,0
17252,0
17253,-1
17254,1
17255,0
17256,0
17257,0
17258,0
17259,0
17260,0
17261,1
17262,0
17263,0
17264,0
17265,0
17266,0
17267,1
17268,0
17269,0
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,0
17277,0
17278,1
17279,0
17280,0
17281,0
17282,0
17283,0
17284,0
17285,-1
17286,1
17287,1
17288,-1
17289,0
17290,0
17291,-1
17292,1
17293,0
17294,0
17295,1
17296,0
17297,1
17298,0
17299,0
17300,0
17301,0
17302,0
17303,1
17304,0
17305,1
17306,-1
17307,0
17308,0
17309,0
17310,0
17311,0
17312,0
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17319,0
17320,0
17321,0
17322,0
17323,1
17324,0
17325,0
17326,0
17327,0
17328,0
17329,1
17330,0
17331,0
17332,-1
17333,1
17334,0
17335,0
17336,0
17337,1
17338,1
17339,1
17340,0
17341,0
17342,0
17343,0
17344,0
17345,0
17346,1
17347,0
17348,0
17349,0
17350,0
17351,0
17352,1
17353,0
17354,0
17355,0
17356,0
17357,0
17358,0
17359,1
17360,-1
17361,0
17362,0
17363,0
17364,1
17365,0
17366,0
17367,0
17368,0
17369,0
17370,0
17371,0
17372,0
17373,0
17374,0
17375,0
17376,-1
17377,0
17378,0
17379,1
17380,0
17381,1
17382,0
17383,0
17384,0
17385,0
17386,1
17387,0
17388,0
17389,1
17390,0
17391,0
17392,0
17393,0
17394,0
17395,0
17396,0
17397,-1
17398,0
17399,0
17400,1
17401,1
17402,0
17403,0
17404,0
17405,0
17406,0
17407,0
17408,0
17409,0
17410,0
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17417,0
17418,0
17419,0
17420,0
17421,0
17422,0
17423,0
17424,0
17425,0
17426,0
17427,0
17428,0
17429,0
17430,0
17431,0
17432,0
17433,0
17434,0
17435,0
17436,0
17437,0
17438,0
17439,-1
17440,0
17441,1
17442,1
17443,0
17444,1
17445,1
17446,-1
17447,0
17448,1
17449,0
17450,1
17451,0
17452,0
17453,0
17454,0
17455,0
17456,0
17457,0
17458,0
17459,0
17460,0
17461,0
17462,0
17463,1
17464,1
17465,0
17466,0
17467,0
17468,1
17469,0
17470,1
17471,0
17472,-1
17473,0
17474,0
17475,0
17476,0
17477,0
17478,1
17479,0
17480,0
17481,0
17482,1
17483,0
17484,0
17485,0
17486,0
17487,0
17488,0
17489,0
17490,0
17491,0
17492,0
17493,1
17494,0
17495,0
17496,0
17497,0
17498,0
17499,0
17500,0
17501,0
17502,0
17503,0
17504,0
17505,0
17506,0
17507,1
17508,0
17509,0
17510,0
17511,1
17512,-1
17513,0
17514,1
17515,0
17516,1
17517,0
17518,1
17519,0
17520,0
17521,0
17522,1
17523,0
17524,-1
17525,0
17526,0
17527,0
17528,1
17529,0
17530,0
17531,0
17532,0
17533,0
17534,0
17535,0
17536,0
17537,0
17538,1
17539,0
17540,1
17541,0
17542,0
17543,0
17544,0
17545,1
17546,0
17547,0
17548,0
17549,0
17550,0
17551,0
17552,0
17553,1
17554,0
17555,0
17556,0
17557,1
17558,0
17559,0
17560,0
17561,-1
17562,1
17563,1
17564,0
17565,-1
17566,1
17567,0
17568,1
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,0
17576,0
17577,0
17578,0
17579,0
17580,0
17581,0
17582,0
17583,0
17584,-1
17585,1
17586,1
17587,0
17588,0
17589,0
17590,0
17591,0
17592,0
17593,1
17594,0
17595,0
17596,1
17597,0
17598,1
17599,0
17600,1
17601,0
17602,-1
17603,0
17604,0
17605,0
17606,0
17607,0
17608,1
17609,1
17610,0
17611,1
17612,0
17613,0
17614,0
17615,0
17616,0
17617,0
17618,0
17619,0
17620,0
17621,0
17622,0
17623,0
17624,0
17625,0
17626,0
17627,0
17628,0
17629,0
17630,1
17631,0
17632,0
17633,0
17634,0
17635,0
17636,1
17637,1
17638,0
17639,0
17640,1
17641,1
17642,0
17643,0
17644,0
17645,0
17646,0
17647,-1
17648,0
17649,1
17650,0
17651,1
17652,-1
17653,0
17654,0
17655,0
17656,0
17657,1
17658,-1
17659,0
17660,0
17661,0
17662,0
17663,0
17664,0
17665,0
17666,0
17667,0
17668,-1
17669,0
17670,0
17671,1
17672,0
17673,0
17674,1
17675,0
17676,0
17677,0
17678,0
17679,0
17680,1
17681,0
17682,0
17683,0
17684,0
17685,0
17686,1
17687,1
17688,0
17689,-1
17690,1
17691,-1
17692,0
17693,1
17694,0
17695,0
17696,0
17697,0
17698,0
17699,0
17700,0
17701,1
17702,1
17703,1
17704,0
17705,0
17706,0
17707,0
17708,-1
17709,1
17710,0
17711,1
17712,0
17713,0
17714,0
17715,0
17716,1
17717,0
17718,0
17719,1
17720,0
17721,0
17722,0
17723,0
17724,0
17725,0
17726,1
17727,0
17728,0
17729,1
17730,0
17731,0
17732,0
17733,0
17734,0
17735,0
17736,0
17737,0
17738,1
17739,0
17740,0
17741,0
17742,0
17743,0
17744,0
17745,0
17746,0
17747,0
17748,1
17749,0
17750,0
17751,0
17752,0
17753,1
17754,0
17755,0
17756,0
17757,1
17758,-1
17759,0
17760,0
17761,0
17762,-1
17763,0
17764,0
17765,0
17766,1
17767,0
17768,0
17769,1
17770,0
17771,0
17772,0
17773,0
17774,1
17775,0
17776,0
17777,0
17778,-1
17779,0
17780,0
17781,0
17782,0
17783,1
17784,0
17785,0
17786,1
17787,0
17788,0
17789,0
17790,-1
17791,0
17792,0
17793,0
17794,1
17795,0
17796,0
17797,0
17798,0
17799,0
17800,0
17801,1
17802,0
17803,0
17804,0
17805,0
17806,0
17807,0
17808,0
17809,0
17810,0
17811,1
17812,0
17813,0
17814,0
17815,0
17816,0
17817,0
17818,0
17819,1
17820,0
17821,0
17822,0
17823,0
17824,0
17825,0
17826,0
17827,1
17828,0
17829,0
17830,0
17831,0
17832,0
17833,0
17834,0
17835,1
17836,1
17837,0
17838,0
17839,-1
17840,0
17841,0
17842,0
17843,0
17844,0
17845,0
17846,0
17847,0
17848,0
17849,-1
17850,0
17851,0
17852,1
17853,0
17854,1
17855,0
17856,0
17857,1
17858,0
17859,0
17860,0
17861,-1
17862,0
17863,0
17864,0
17865,0
17866,1
17867,0
17868,0
17869,0
17870,0
17871,0
17872,0
17873,0
17874,0
17875,0
17876,1
17877,0
17878,0
17879,0
17880,-1
17881,1
17882,0
17883,0
17884,0
17885,0
17886,0
17887,1
17888,0
17889,0
17890,0
17891,1
17892,0
17893,0
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,0
17901,1
17902,0
17903,1
17904,0
17905,0
17906,0
17907,0
17908,0
17909,-1
17910,0
17911,1
17912,1
17913,0
17914,0
17915,0
17916,0
17917,1
17918,0
17919,0
17920,0
17921,0
17922,0
17923,0
17924,0
17925,0
17926,0
17927,-1
17928,0
17929,0
17930,-1
17931,0
17932,0
17933,0
17934,-1
17935,0
17936,0
17937,-1
17938,0
17939,0
17940,0
17941,1
17942,0
17943,0
17944,0
17945,1
17946,0
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,1
17954,0
17955,1
17956,1
17957,0
17958,0
17959,0
17960,0
17961,0
17962,0
17963,0
17964,0
17965,0
17966,0
17967,0
17968,0
17969,0
17970,0
17971,1
17972,0
17973,0
17974,0
17975,1
17976,0
17977,-1
17978,0
17979,-1
17980,0
17981,0
17982,0
17983,1
17984,0
17985,0
17986,1
17987,1
17988,0
17989,0
17990,0
17991,0
17992,0
17993,0
17994,0
17995,1
17996,0
17997,0
17998,1
17999,1
18000,0
18001,1
18002,0
18003,0
18004,0
18005,1
18006,1
18007,0
18008,0
18009,0
18010,0
18011,1
18012,1
18013,0
18014,0
18015,0
18016,0
18017,-1
18018,0
18019,0
18020,0
18021,0
18022,0
18023,0
18024,0
18025,0
18026,0
18027,0
18028,0
18029,0
18030,1
18031,-1
18032,-1
18033,0
18034,0
18035,0
18036,0
18037,1
18038,1
18039,0
18040,1
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18047,1
18048,0
18049,0
18050,0
18051,0
18052,0
18053,0
18054,0
18055,0
18056,1
18057,1
18058,0
18059,0
18060,0
18061,0
18062,1
18063,0
18064,0
18065,1
18066,0
18067,0
18068,1
18069,0
18070,0
18071,0
18072,1
18073,0
18074,0
18075,1
18076,1
18077,1
18078,0
18079,0
18080,0
18081,0
18082,0
18083,-1
18084,0
18085,1
18086,0
18087,0
18088,0
18089,1
18090,0
18091,1
18092,0
18093,0
18094,-1
18095,0
18096,0
18097,0
18098,0
18099,0
18100,0
18101,0
18102,0
18103,0
18104,0
18105,1
18106,0
18107,0
18108,1
18109,0
18110,1
18111,1
18112,0
18113,0
18114,0
18115,0
18116,0
18117,0
18118,0
18119,0
18120,0
18121,0
18122,0
18123,0
18124,0
18125,0
18126,1
18127,0
18128,0
18129,0
18130,1
18131,0
18132,1
18133,0
18134,1
18135,0
18136,0
18137,1
18138,0
18139,0
18140,0
18141,0
18142,0
18143,0
18144,1
18145,1
18146,0
18147,0
18148,1
18149,0
18150,0
18151,0
18152,0
18153,0
18154,0
18155,0
18156,0
18157,0
18158,0
18159,0
18160,1
18161,0
18162,0
18163,0
18164,0
18165,1
18166,0
18167,0
18168,0
18169,0
18170,0
18171,1
18172,0
18173,1
18174,0
18175,0
18176,0
18177,1
18178,0
18179,0
18180,1
18181,0
18182,-1
18183,0
18184,1
18185,0
18186,0
18187,0
18188,0
18189,1
18190,1
18191,0
18192,0
18193,0
18194,0
18195,1
18196,1
18197,0
18198,0
18199,0
18200,-1
18201,0
18202,1
18203,0
18204,1
18205,0
18206,0
18207,1
18208,1
18209,-1
18210,0
18211,0
18212,-1
18213,0
18214,0
18215,0
18216,0
18217,0
18218,0
18219,-1
18220,0
18221,0
18222,0
18223,1
18224,0
18225,0
18226,0
18227,-1
18228,1
18229,0
18230,0
18231,0
18232,1
18233,1
18234,1
18235,0
18236,0
18237,0
18238,0
18239,0
18240,0
18241,0
18242,0
18243,0
18244,0
18245,0
18246,0
18247,0
18248,0
18249,0
18250,0
18251,0
18252,0
18253,1
18254,0
18255,0
18256,0
18257,-1
18258,1
18259,0
18260,0
18261,0
18262,0
18263,0
18264,0
18265,0
18266,0
18267,0
18268,0
18269,1
18270,0
18271,0
18272,0
18273,0
18274,0
18275,0
18276,1
18277,0
18278,0
18279,0
18280,-1
18281,0
18282,1
18283,0
18284,0
18285,1
18286,0
18287,0
18288,-1
18289,0
18290,0
18291,1
18292,0
18293,1
18294,1
18295,0
18296,0
18297,0
18298,-1
18299,-1
18300,0
18301,-1
18302,0
18303,1
18304,1
18305,1
18306,0
18307,1
18308,0
18309,1
18310,0
18311,0
18312,0
18313,1
18314,0
18315,0
18316,0
